Branch Code,Branch Name,Supplier Code,SKU Code,Item Name,Measuring Unit,Quantity,Delivery Date
CA-161,noida sector 104,BK001SN,1639786,Boiled Egg(b),No,4,2025-04-20
CA-161,noida sector 104,BK001SN,1478677,Boiled Pasta (Spaghetti) (b),Pkt_180gms,2,2025-04-20
CA-161,noida sector 104,BK001SN,384230,Coffee ganache (b),Pkt_150gms,1,2025-04-20
CA-161,noida sector 104,BK001SN,1632344,Saute Vegetable(for Basil pasta)(b),Pkt_250gm,1,2025-04-20
CA-161,noida sector 104,BK001SN,1632446,Saute Mushroom And Spinach(b),Pkt_100gm,1,2025-04-20
CA-161,noida sector 104,BK001SN,384250,Salsa (b),Pkt_250gm,1,2025-04-20
CA-161,noida sector 104,BK001SN,384226,Cheese Blend (b),Pkt_250gm,1,2025-04-20
CA-161,noida sector 104,BK001SN,1149374,Spicy Mushroom (b),Pkt_250gm,1,2025-04-20
CA-161,noida sector 104,WH007SAB,254800,sundried tamato,KG,1,2025-04-20
CA-161,noida sector 104,WH007SAB,254719,Cinnamon,KG,1,2025-04-20
CA-161,noida sector 104,WH007SAB,254745,goat cheese,KG,1,2025-04-20
CA-161,noida sector 104,WH007SAB,254958,Breakfast Sugar,Pkt_1kg,1,2025-04-20
CA-161,noida sector 104,WH007SAB,254772,parmesan,Pkt_200gms,1,2025-04-20
CA-162,kohinoor square - dadar,WH-002,1616482,Brownie Crinkle Cookie (small),No,6,2025-04-20
CA-162,kohinoor square - dadar,WH-002,1340226,Jalapeno & Cheddar Cheese Sourdough,No,6,2025-04-20
CA-162,kohinoor square - dadar,WH-002,1340359,Traditional Butter Croissant,No,5,2025-04-20
CA-162,kohinoor square - dadar,WH-002,2296763,Marble Tea Cake,No,5,2025-04-20
CA-162,kohinoor square - dadar,WH-002,1340364,Smoked Chicken Ham & Cheese Croissant,No,3,2025-04-20
CA-162,kohinoor square - dadar,WH-002,2296764,Pistachio Orange Marmalade Tea cake,No,3,2025-04-20
CA-162,kohinoor square - dadar,WH-002,1340321,Almond Croissant,No,3,2025-04-20
CA-162,kohinoor square - dadar,WH-002,1340331,Chocolate Hazelnut Croissant,No,2,2025-04-20
CA-162,kohinoor square - dadar,WH-002,1340361,"Roasted Tomatoes, Mozzarella, Homemade Pesto Sauce Croisstata",No,2,2025-04-20
CA-162,kohinoor square - dadar,WH-002,1340323,Barbecue Chicken Croissant,No,2,2025-04-20
CA-162,kohinoor square - dadar,WH-002,1083686,Korean Bun_SAB,No,2,2025-04-20
CA-162,kohinoor square - dadar,WH-002,1340356,Pistachio & Raspberry Croissant,No,2,2025-04-20
CA-162,kohinoor square - dadar,WH-002,1340320,"Almond,Oats And Choco Chip Cookies",No,2,2025-04-20
CA-162,kohinoor square - dadar,WH-002,1912461,The Viral Crookie,No,2,2025-04-20
CA-162,kohinoor square - dadar,WH-002,1340363,Toasted Sesame Bagel,No,2,2025-04-20
CA-162,kohinoor square - dadar,WH-002,1340353,Pain Au Chocolat,No,2,2025-04-20
CA-162,kohinoor square - dadar,WH-002,1340339,Everything Bagel,No,2,2025-04-20
CA-162,kohinoor square - dadar,WH-002,1340350,Mushroom Cream Cheese Croisstata,No,2,2025-04-20
CA-162,kohinoor square - dadar,WH-002,1340330,Chocolate & Salted Caramel Croissant,No,2,2025-04-20
CA-162,kohinoor square - dadar,WH-002,1083700,Basque Cheesecake Slice,No,1,2025-04-20
CA-162,kohinoor square - dadar,BK002SN,1639786,Boiled Egg(b),No,2,2025-04-20
CA-162,kohinoor square - dadar,BK002SN,1632445,Saute Spinach and Garlic (b),Pkt_100gm,1,2025-04-20
CA-162,kohinoor square - dadar,BK002SN,1478677,Boiled Pasta (Spaghetti) (b),Pkt_180gms,1,2025-04-20
CA-162,kohinoor square - dadar,BK002SN,1632343,Chimmichuri Chicken(b),Pkt_250gm,1,2025-04-20
CA-162,kohinoor square - dadar,BK002SN,384254,white sauce (b),Pkt_250gm,1,2025-04-20
CA-162,kohinoor square - dadar,WH008SAB,254967,Oregano Spice Mix,Pkt_1kg,1,2025-04-20
CA-162,kohinoor square - dadar,WH008SAB,254735,dry cranberries,KG,1,2025-04-20
CA-162,kohinoor square - dadar,WH008SAB,254745,goat cheese,KG,1,2025-04-20
CA-162,kohinoor square - dadar,WH008SAB,254772,parmesan,Pkt_200gms,1,2025-04-20
CA-162,kohinoor square - dadar,WH008SAB,254800,sundried tamato,KG,1,2025-04-20
CA-162,kohinoor square - dadar,WH008SAB,384225,Caramelized onion (b),Pkt_200gms,1,2025-04-20
CAGT-158,got tea - nirvana,WH001GT,2448937,Original Roll Cake Slice,No,4,2025-04-20
CAGT-158,got tea - nirvana,WH001GT,2215713,HongKong Custard Tart,No,3,2025-04-20
CAGT-158,got tea - nirvana,WH001GT,2274270,Korean Salt Bread (Garlic & Chilli),No,2,2025-04-20
CAGT-158,got tea - nirvana,WH001GT,2274163,Matcha financiers,No,1,2025-04-20
CA-163,ashoka university,WH-001,1616482,Brownie Crinkle Cookie (small),No,21,2025-04-20
CA-163,ashoka university,WH-001,1083686,Korean Bun_SAB,No,8,2025-04-20
CA-163,ashoka university,WH-001,1340323,Barbecue Chicken Croissant,No,6,2025-04-20
CA-163,ashoka university,WH-001,1340364,Smoked Chicken Ham & Cheese Croissant,No,6,2025-04-20
CA-163,ashoka university,WH-001,1340361,"Roasted Tomatoes, Mozzarella, Homemade Pesto Sauce Croisstata",No,4,2025-04-20
CA-163,ashoka university,WH-001,1340353,Pain Au Chocolat,No,3,2025-04-20
CA-163,ashoka university,WH-001,1340331,Chocolate Hazelnut Croissant,No,2,2025-04-20
CA-163,ashoka university,WH-001,1340356,Pistachio & Raspberry Croissant,No,2,2025-04-20
CA-163,ashoka university,WH-001,1340330,Chocolate & Salted Caramel Croissant,No,2,2025-04-20
CA-163,ashoka university,WH-001,1340321,Almond Croissant,No,2,2025-04-20
CA-163,ashoka university,WH-001,1340359,Traditional Butter Croissant,No,2,2025-04-20
CA-163,ashoka university,WH-001,1340350,Mushroom Cream Cheese Croisstata,No,2,2025-04-20
CA-163,ashoka university,BK001SN,1478677,Boiled Pasta (Spaghetti) (b),Pkt_180gms,20,2025-04-20
CA-163,ashoka university,BK001SN,1478676,Boiled Pasta (Penne) (b),Pkt_180gms,19,2025-04-20
CA-163,ashoka university,BK001SN,1632446,Saute Mushroom And Spinach(b),Pkt_100gm,8,2025-04-20
CA-163,ashoka university,BK001SN,1632344,Saute Vegetable(for Basil pasta)(b),Pkt_250gm,5,2025-04-20
CA-163,ashoka university,BK001SN,384226,Cheese Blend (b),Pkt_250gm,3,2025-04-20
CA-163,ashoka university,BK001SN,1632445,Saute Spinach and Garlic (b),Pkt_100gm,3,2025-04-20
CA-163,ashoka university,BK001SN,384250,Salsa (b),Pkt_250gm,3,2025-04-20
CA-163,ashoka university,BK001SN,1129542,Smoked Chicken ham,Pkt_250gm,2,2025-04-20
CA-163,ashoka university,BK001SN,1836116,Cherry Tomato and Olive Flatbread,No,1,2025-04-20
CA-163,ashoka university,BK001SN,384244,Peri Peri Cottage Cheese (b),Pkt_300Gms,1,2025-04-20
CA-163,ashoka university,BK001SN,384274,Confit Cherry tomato (b),Pkt_250gm,1,2025-04-20
CA-163,ashoka university,WH007SAB,1678587,Paprika Chicken Finished Packet,Pkt_500gm,7,2025-04-20
CA-163,ashoka university,WH007SAB,384225,Caramelized onion (b),Pkt_200gms,7,2025-04-20
CA-163,ashoka university,WH007SAB,254715,Butter,KG,4,2025-04-20
CA-163,ashoka university,WH007SAB,254772,parmesan,Pkt_200gms,3,2025-04-20
CA-163,ashoka university,WH007SAB,278671,Cheese Slice (SOS),Pkt_765gm,1,2025-04-20
CA-163,ashoka university,WH007SAB,254711,Boccocini,KG,1,2025-04-20
CA-163,ashoka university,WH007SAB,254735,dry cranberries,KG,1,2025-04-20
CA-163,ashoka university,WH007SAB,254698,Almond Nuts Whole,KG,1,2025-04-20
CA-166,ihc indirapuram,WH-001,1340359,Traditional Butter Croissant,No,5,2025-04-20
CA-166,ihc indirapuram,WH-001,1616482,Brownie Crinkle Cookie (small),No,3,2025-04-20
CA-166,ihc indirapuram,WH-001,1340339,Everything Bagel,No,3,2025-04-20
CA-166,ihc indirapuram,WH-001,1340356,Pistachio & Raspberry Croissant,No,3,2025-04-20
CA-166,ihc indirapuram,WH-001,1912461,The Viral Crookie,No,2,2025-04-20
CA-166,ihc indirapuram,WH-001,1340331,Chocolate Hazelnut Croissant,No,2,2025-04-20
CA-166,ihc indirapuram,WH-001,1083686,Korean Bun_SAB,No,2,2025-04-20
CA-166,ihc indirapuram,WH-001,1340350,Mushroom Cream Cheese Croisstata,No,2,2025-04-20
CA-166,ihc indirapuram,WH-001,1340364,Smoked Chicken Ham & Cheese Croissant,No,2,2025-04-20
CA-166,ihc indirapuram,WH-001,1340330,Chocolate & Salted Caramel Croissant,No,2,2025-04-20
CA-166,ihc indirapuram,WH-001,1340320,"Almond,Oats And Choco Chip Cookies",No,2,2025-04-20
CA-166,ihc indirapuram,WH-001,1340323,Barbecue Chicken Croissant,No,2,2025-04-20
CA-166,ihc indirapuram,WH-001,1340321,Almond Croissant,No,2,2025-04-20
CA-166,ihc indirapuram,WH-001,1340353,Pain Au Chocolat,No,2,2025-04-20
CA-166,ihc indirapuram,WH-001,1340361,"Roasted Tomatoes, Mozzarella, Homemade Pesto Sauce Croisstata",No,2,2025-04-20
CA-166,ihc indirapuram,WH-001,1083700,Basque Cheesecake Slice,No,2,2025-04-20
CA-166,ihc indirapuram,WH-001,2296763,Marble Tea Cake,No,1,2025-04-20
CA-166,ihc indirapuram,WH-001,1340363,Toasted Sesame Bagel,No,1,2025-04-20
CA-166,ihc indirapuram,WH-001,2296765,Creamy Bechamel Chicken Brioche Bun,No,1,2025-04-20
CA-166,ihc indirapuram,BK001SN,1632446,Saute Mushroom And Spinach(b),Pkt_100gm,2,2025-04-20
CA-166,ihc indirapuram,BK001SN,384230,Coffee ganache (b),Pkt_150gms,1,2025-04-20
CA-166,ihc indirapuram,BK001SN,1632344,Saute Vegetable(for Basil pasta)(b),Pkt_250gm,1,2025-04-20
CA-166,ihc indirapuram,BK001SN,384250,Salsa (b),Pkt_250gm,1,2025-04-20
CA-166,ihc indirapuram,BK001SN,384255,Cinnamon Roll Sauce (b),Pkt_100gm,1,2025-04-20
CA-166,ihc indirapuram,RO-002,253167,French Roast (250 gms),No,1,2025-04-20
CA-166,ihc indirapuram,WH007SAB,254715,Butter,KG,1,2025-04-20
CA-166,ihc indirapuram,WH007SAB,254745,goat cheese,KG,1,2025-04-20
CA-166,ihc indirapuram,WH007SAB,254752,Jalapeno,Btl_670gms,1,2025-04-20
CA-166,ihc indirapuram,WH007SAB,254958,Breakfast Sugar,Pkt_1kg,1,2025-04-20
CA-166,ihc indirapuram,WH007SAB,254806,Truffle Oil,Btl_250ml,1,2025-04-20
CA-164,bio wonder ruby,WH-005,1340364,Smoked Chicken Ham & Cheese Croissant,No,4,2025-04-20
CA-164,bio wonder ruby,WH-005,1340321,Almond Croissant,No,3,2025-04-20
CA-164,bio wonder ruby,WH-005,1340323,Barbecue Chicken Croissant,No,3,2025-04-20
CA-164,bio wonder ruby,WH-005,1340353,Pain Au Chocolat,No,2,2025-04-20
CA-164,bio wonder ruby,WH-005,1340359,Traditional Butter Croissant,No,2,2025-04-20
CA-164,bio wonder ruby,WH-005,1912461,The Viral Crookie,No,2,2025-04-20
CA-164,bio wonder ruby,WH-005,1340330,Chocolate & Salted Caramel Croissant,No,2,2025-04-20
CA-164,bio wonder ruby,WH-005,1340320,"Almond,Oats And Choco Chip Cookies",No,2,2025-04-20
CA-164,bio wonder ruby,WH-005,1340356,Pistachio & Raspberry Croissant,No,2,2025-04-20
CA-164,bio wonder ruby,WH-005,1083686,Korean Bun_SAB,No,2,2025-04-20
CA-164,bio wonder ruby,WH-005,1340339,Everything Bagel,No,2,2025-04-20
CA-164,bio wonder ruby,WH-005,1340331,Chocolate Hazelnut Croissant,No,2,2025-04-20
CA-164,bio wonder ruby,WH-005,1616482,Brownie Crinkle Cookie (small),No,2,2025-04-20
CA-164,bio wonder ruby,WH-005,1340361,"Roasted Tomatoes, Mozzarella, Homemade Pesto Sauce Croisstata",No,2,2025-04-20
CA-164,bio wonder ruby,WH-005,1340350,Mushroom Cream Cheese Croisstata,No,2,2025-04-20
CA-164,bio wonder ruby,WH-005,2296765,Creamy Bechamel Chicken Brioche Bun,No,1,2025-04-20
CA-164,bio wonder ruby,WH-005,1340349,Morning Bun,No,1,2025-04-20
CA-167,nsci,WH-002,1340320,"Almond,Oats And Choco Chip Cookies",No,2,2025-04-20
CA-167,nsci,WH-002,1340356,Pistachio & Raspberry Croissant,No,2,2025-04-20
CA-167,nsci,WH-002,1340330,Chocolate & Salted Caramel Croissant,No,2,2025-04-20
CA-167,nsci,WH-002,1340361,"Roasted Tomatoes, Mozzarella, Homemade Pesto Sauce Croisstata",No,2,2025-04-20
CA-167,nsci,WH-002,1340350,Mushroom Cream Cheese Croisstata,No,2,2025-04-20
CA-167,nsci,WH-002,1340353,Pain Au Chocolat,No,2,2025-04-20
CA-167,nsci,WH-002,1340359,Traditional Butter Croissant,No,2,2025-04-20
CA-167,nsci,WH-002,1616482,Brownie Crinkle Cookie (small),No,2,2025-04-20
CA-167,nsci,WH-002,1083686,Korean Bun_SAB,No,2,2025-04-20
CA-167,nsci,WH-002,1912461,The Viral Crookie,No,2,2025-04-20
CA-167,nsci,WH-002,1340364,Smoked Chicken Ham & Cheese Croissant,No,2,2025-04-20
CA-167,nsci,WH-002,1340331,Chocolate Hazelnut Croissant,No,2,2025-04-20
CA-167,nsci,WH-002,1340321,Almond Croissant,No,2,2025-04-20
CA-165,seven bungalows,BK002SN,1639786,Boiled Egg(b),No,8,2025-04-20
CA-165,seven bungalows,BK002SN,1632446,Saute Mushroom And Spinach(b),Pkt_100gm,1,2025-04-20
CA-165,seven bungalows,BK002SN,1632445,Saute Spinach and Garlic (b),Pkt_100gm,1,2025-04-20
CA-165,seven bungalows,WH-002,1340364,Smoked Chicken Ham & Cheese Croissant,No,6,2025-04-20
CA-165,seven bungalows,WH-002,1340323,Barbecue Chicken Croissant,No,4,2025-04-20
CA-165,seven bungalows,WH-002,1616482,Brownie Crinkle Cookie (small),No,4,2025-04-20
CA-165,seven bungalows,WH-002,1340331,Chocolate Hazelnut Croissant,No,3,2025-04-20
CA-165,seven bungalows,WH-002,1340359,Traditional Butter Croissant,No,3,2025-04-20
CA-165,seven bungalows,WH-002,1340353,Pain Au Chocolat,No,2,2025-04-20
CA-165,seven bungalows,WH-002,1340350,Mushroom Cream Cheese Croisstata,No,2,2025-04-20
CA-165,seven bungalows,WH-002,1340330,Chocolate & Salted Caramel Croissant,No,2,2025-04-20
CA-165,seven bungalows,WH-002,2296764,Pistachio Orange Marmalade Tea cake,No,2,2025-04-20
CA-165,seven bungalows,WH-002,2296763,Marble Tea Cake,No,2,2025-04-20
CA-165,seven bungalows,WH-002,1340339,Everything Bagel,No,2,2025-04-20
CA-165,seven bungalows,WH-002,1340320,"Almond,Oats And Choco Chip Cookies",No,2,2025-04-20
CA-165,seven bungalows,WH-002,1340321,Almond Croissant,No,2,2025-04-20
CA-165,seven bungalows,WH-002,1340356,Pistachio & Raspberry Croissant,No,2,2025-04-20
CA-165,seven bungalows,WH-002,1912461,The Viral Crookie,No,2,2025-04-20
CA-165,seven bungalows,WH-002,1083686,Korean Bun_SAB,No,2,2025-04-20
CA-165,seven bungalows,WH-002,1340361,"Roasted Tomatoes, Mozzarella, Homemade Pesto Sauce Croisstata",No,2,2025-04-20
CA-165,seven bungalows,WH-002,1340230,Olive and Rosemary Sourdough,No,2,2025-04-20
CA-165,seven bungalows,WH-002,1340363,Toasted Sesame Bagel,No,1,2025-04-20
CA-165,seven bungalows,WH-002,2296765,Creamy Bechamel Chicken Brioche Bun,No,1,2025-04-20
CA-165,seven bungalows,RO-003,1214483,Hidden Falls Estate (Light) (250 gms),No,1,2025-04-20
CA-165,seven bungalows,RO-003,255627,Ms Estate (250 gms),No,1,2025-04-20
CA-165,seven bungalows,WH008SAB,254800,sundried tamato,KG,1,2025-04-20
CA-165,seven bungalows,WH008SAB,254708,Black Peppercorns,KG,1,2025-04-20
CA-165,seven bungalows,WH008SAB,254745,goat cheese,KG,1,2025-04-20
CAGT-155,got tea - vasant kunj,WH001GT,1340324,"Basque Cheesecake (120gm slices, MOQ 10)",No,4,2025-04-20
CAGT-155,got tea - vasant kunj,WH001GT,2448937,Original Roll Cake Slice,No,4,2025-04-20
CAGT-155,got tea - vasant kunj,WH001GT,2215713,HongKong Custard Tart,No,2,2025-04-20
CA-174,"santacruz, linking road",WH-002,1340320,"Almond,Oats And Choco Chip Cookies",No,6,2025-04-20
CA-174,"santacruz, linking road",WH-002,1616482,Brownie Crinkle Cookie (small),No,5,2025-04-20
CA-174,"santacruz, linking road",WH-002,1340364,Smoked Chicken Ham & Cheese Croissant,No,2,2025-04-20
CA-174,"santacruz, linking road",WH-002,1340356,Pistachio & Raspberry Croissant,No,2,2025-04-20
CA-174,"santacruz, linking road",WH-002,1340350,Mushroom Cream Cheese Croisstata,No,2,2025-04-20
CA-174,"santacruz, linking road",WH-002,1340359,Traditional Butter Croissant,No,2,2025-04-20
CA-174,"santacruz, linking road",WH-002,1340331,Chocolate Hazelnut Croissant,No,2,2025-04-20
CA-174,"santacruz, linking road",WH-002,1340321,Almond Croissant,No,2,2025-04-20
CA-174,"santacruz, linking road",WH-002,1083686,Korean Bun_SAB,No,2,2025-04-20
CA-174,"santacruz, linking road",WH-002,1340361,"Roasted Tomatoes, Mozzarella, Homemade Pesto Sauce Croisstata",No,2,2025-04-20
CA-174,"santacruz, linking road",WH-002,1340330,Chocolate & Salted Caramel Croissant,No,2,2025-04-20
CA-174,"santacruz, linking road",WH-002,1340353,Pain Au Chocolat,No,2,2025-04-20
CA-174,"santacruz, linking road",WH-002,1912461,The Viral Crookie,No,2,2025-04-20
CA-174,"santacruz, linking road",WH-002,2296763,Marble Tea Cake,No,1,2025-04-20
CA-174,"santacruz, linking road",WH-002,1340339,Everything Bagel,No,1,2025-04-20
CA-174,"santacruz, linking road",WH-002,1340323,Barbecue Chicken Croissant,No,1,2025-04-20
CA-174,"santacruz, linking road",WH008SAB,254959,Chilli Flakes,Pkt_500gm,1,2025-04-20
CA-174,"santacruz, linking road",WH008SAB,254745,goat cheese,KG,1,2025-04-20
CA-174,"santacruz, linking road",BK002SN,384232,Grilled Veggies (b),Pkt_250gm,1,2025-04-20
CA-172,vasant vihar club,WH-001,1616482,Brownie Crinkle Cookie (small),No,4,2025-04-20
CA-172,vasant vihar club,WH-001,1340361,"Roasted Tomatoes, Mozzarella, Homemade Pesto Sauce Croisstata",No,2,2025-04-20
CA-172,vasant vihar club,WH-001,1083686,Korean Bun_SAB,No,2,2025-04-20
CA-172,vasant vihar club,WH-001,1340364,Smoked Chicken Ham & Cheese Croissant,No,2,2025-04-20
CA-172,vasant vihar club,WH-001,1340331,Chocolate Hazelnut Croissant,No,2,2025-04-20
CA-172,vasant vihar club,WH-001,1340359,Traditional Butter Croissant,No,2,2025-04-20
CA-172,vasant vihar club,WH-001,1340350,Mushroom Cream Cheese Croisstata,No,2,2025-04-20
CA-172,vasant vihar club,WH-001,1340330,Chocolate & Salted Caramel Croissant,No,2,2025-04-20
CA-172,vasant vihar club,WH-001,1340356,Pistachio & Raspberry Croissant,No,2,2025-04-20
CA-172,vasant vihar club,WH-001,1340320,"Almond,Oats And Choco Chip Cookies",No,2,2025-04-20
CA-172,vasant vihar club,WH-001,1340353,Pain Au Chocolat,No,2,2025-04-20
CA-172,vasant vihar club,WH-001,1912461,The Viral Crookie,No,2,2025-04-20
CA-172,vasant vihar club,WH-001,1340321,Almond Croissant,No,2,2025-04-20
CA-172,vasant vihar club,WH-001,1340230,Olive and Rosemary Sourdough,No,1,2025-04-20
CA-172,vasant vihar club,WH-001,1340339,Everything Bagel,No,1,2025-04-20
CA-172,vasant vihar club,WH-001,1605973,Mocha Brownie,No,1,2025-04-20
CA-172,vasant vihar club,WH-001,1340228,Multigrain Sandwich Bread retail,No,1,2025-04-20
CA-172,vasant vihar club,WH-001,1340224,Country Sourdough,No,1,2025-04-20
CA-172,vasant vihar club,WH-001,1340233,Seed Feast Sourdough,No,1,2025-04-20
CA-172,vasant vihar club,RO-002,253167,French Roast (250 gms),No,1,2025-04-20
CA-172,vasant vihar club,BK001SN,1478677,Boiled Pasta (Spaghetti) (b),Pkt_180gms,1,2025-04-20
CA-172,vasant vihar club,BK001SN,384255,Cinnamon Roll Sauce (b),Pkt_100gm,1,2025-04-20
CA-172,vasant vihar club,BK001SN,384274,Confit Cherry tomato (b),Pkt_250gm,1,2025-04-20
CA-172,vasant vihar club,BK001SN,1478676,Boiled Pasta (Penne) (b),Pkt_180gms,1,2025-04-20
CA-172,vasant vihar club,BK001SN,1149374,Spicy Mushroom (b),Pkt_250gm,1,2025-04-20
CA-172,vasant vihar club,BK001SN,1632445,Saute Spinach and Garlic (b),Pkt_100gm,1,2025-04-20
CA-172,vasant vihar club,WH007SAB,254728,cream,Pkt_1Ltr,1,2025-04-20
CA-172,vasant vihar club,WH007SAB,254711,Boccocini,KG,1,2025-04-20
CA-172,vasant vihar club,WH007SAB,254745,goat cheese,KG,1,2025-04-20
CA-172,vasant vihar club,WH007SAB,254772,parmesan,Pkt_200gms,1,2025-04-20
CA-172,vasant vihar club,WH007SAB,384225,Caramelized onion (b),Pkt_200gms,1,2025-04-20
CA-172,vasant vihar club,WH007SAB,254958,Breakfast Sugar,Pkt_1kg,1,2025-04-20
CA-172,vasant vihar club,WH007SAB,254708,Black Peppercorns,KG,1,2025-04-20
CA-173,aipl legacy,WH-001,1340364,Smoked Chicken Ham & Cheese Croissant,No,2,2025-04-20
CA-173,aipl legacy,WH-001,1340353,Pain Au Chocolat,No,2,2025-04-20
CA-173,aipl legacy,WH-001,1340350,Mushroom Cream Cheese Croisstata,No,2,2025-04-20
CA-173,aipl legacy,WH-001,1083686,Korean Bun_SAB,No,2,2025-04-20
CA-173,aipl legacy,WH-001,1912461,The Viral Crookie,No,2,2025-04-20
CA-173,aipl legacy,WH-001,1340331,Chocolate Hazelnut Croissant,No,2,2025-04-20
CA-173,aipl legacy,WH-001,1340330,Chocolate & Salted Caramel Croissant,No,2,2025-04-20
CA-173,aipl legacy,WH-001,1340320,"Almond,Oats And Choco Chip Cookies",No,2,2025-04-20
CA-173,aipl legacy,WH-001,1340321,Almond Croissant,No,2,2025-04-20
CA-173,aipl legacy,WH-001,1340359,Traditional Butter Croissant,No,2,2025-04-20
CA-173,aipl legacy,WH-001,1340361,"Roasted Tomatoes, Mozzarella, Homemade Pesto Sauce Croisstata",No,2,2025-04-20
CA-173,aipl legacy,WH-001,1616482,Brownie Crinkle Cookie (small),No,2,2025-04-20
CA-173,aipl legacy,WH-001,1340356,Pistachio & Raspberry Croissant,No,2,2025-04-20
CA-171,"ub city, bangalore",BK003SN,1639786,Boiled Egg(b),No,6,2025-04-20
CA-171,"ub city, bangalore",BK003SN,1632341,Saute Mushroom(b),Pkt_250gm,2,2025-04-20
CA-171,"ub city, bangalore",BK003SN,384274,Confit Cherry tomato (b),Pkt_250gm,1,2025-04-20
CA-171,"ub city, bangalore",BK003SN,384224,Basil pesto (b),Pkt_150gms,1,2025-04-20
CA-171,"ub city, bangalore",BK003SN,384226,Cheese Blend (b),Pkt_250gm,1,2025-04-20
CA-171,"ub city, bangalore",BK003SN,1478676,Boiled Pasta (Penne) (b),Pkt_180gms,1,2025-04-20
CA-171,"ub city, bangalore",BK003SN,1632344,Saute Vegetable(for Basil pasta)(b),Pkt_250gm,1,2025-04-20
CA-171,"ub city, bangalore",BK003SN,1478677,Boiled Pasta (Spaghetti) (b),Pkt_180gms,1,2025-04-20
CA-171,"ub city, bangalore",BK003SN,1149383,Sundried Tomato Pesto(b),Pkt_250gm,1,2025-04-20
CA-171,"ub city, bangalore",BK003SN,1149374,Spicy Mushroom (b),Pkt_250gm,1,2025-04-20
CA-171,"ub city, bangalore",BK003SN,384230,Coffee ganache (b),Pkt_150gms,1,2025-04-20
CA-171,"ub city, bangalore",BK003SN,1632343,Chimmichuri Chicken(b),Pkt_250gm,1,2025-04-20
CA-171,"ub city, bangalore",BK003SN,1149381,CHIMICHURRI SAUCE(b),Pkt_150gms,1,2025-04-20
CA-171,"ub city, bangalore",BK003SN,384250,Salsa (b),Pkt_250gm,1,2025-04-20
CA-171,"ub city, bangalore",BK003SN,384232,Grilled Veggies (b),Pkt_250gm,1,2025-04-20
CA-171,"ub city, bangalore",BK003SN,1149400,LEMON & THYME CREAM CHEESE (b),Pkt_200gms,1,2025-04-20
CA-171,"ub city, bangalore",BK003SN,1270491,Pickled Cucumber (b),Pkt_100gm,1,2025-04-20
CA-171,"ub city, bangalore",BK003SN,1632445,Saute Spinach and Garlic (b),Pkt_100gm,1,2025-04-20
CA-171,"ub city, bangalore",WH-003,1340353,Pain Au Chocolat,No,4,2025-04-20
CA-171,"ub city, bangalore",WH-003,1340364,Smoked Chicken Ham & Cheese Croissant,No,4,2025-04-20
CA-171,"ub city, bangalore",WH-003,1340361,"Roasted Tomatoes, Mozzarella, Homemade Pesto Sauce Croisstata",No,4,2025-04-20
CA-171,"ub city, bangalore",WH-003,1083686,Korean Bun_SAB,No,3,2025-04-20
CA-171,"ub city, bangalore",WH-003,2296764,Pistachio Orange Marmalade Tea cake,No,3,2025-04-20
CA-171,"ub city, bangalore",WH-003,1340330,Chocolate & Salted Caramel Croissant,No,3,2025-04-20
CA-171,"ub city, bangalore",WH-003,2296763,Marble Tea Cake,No,3,2025-04-20
CA-171,"ub city, bangalore",WH-003,1616482,Brownie Crinkle Cookie (small),No,2,2025-04-20
CA-171,"ub city, bangalore",WH-003,1340321,Almond Croissant,No,2,2025-04-20
CA-171,"ub city, bangalore",WH-003,1340320,"Almond,Oats And Choco Chip Cookies",No,2,2025-04-20
CA-171,"ub city, bangalore",WH-003,1912461,The Viral Crookie,No,2,2025-04-20
CA-171,"ub city, bangalore",WH-003,1340359,Traditional Butter Croissant,No,2,2025-04-20
CA-171,"ub city, bangalore",WH-003,1340356,Pistachio & Raspberry Croissant,No,2,2025-04-20
CA-171,"ub city, bangalore",WH-003,1340350,Mushroom Cream Cheese Croisstata,No,2,2025-04-20
CA-171,"ub city, bangalore",WH-003,1340363,Toasted Sesame Bagel,No,1,2025-04-20
CA-171,"ub city, bangalore",WH-009,278671,Cheese Slice (SOS),KG,1,2025-04-20
CA-171,"ub city, bangalore",WH-009,254745,goat cheese,KG,1,2025-04-20
CAGT-169,got tea - gk 1,WH001GT,2448937,Original Roll Cake Slice,No,4,2025-04-20
CAGT-169,got tea - gk 1,WH001GT,1340324,"Basque Cheesecake (120gm slices, MOQ 10)",No,4,2025-04-20
CAGT-169,got tea - gk 1,WH001GT,2274270,Korean Salt Bread (Garlic & Chilli),No,1,2025-04-20
CAGT-169,got tea - gk 1,WH001GT,2274166,Blueberry Financiers,No,1,2025-04-20
CA-181,goregaon east,WH-002,1083686,Korean Bun_SAB,No,5,2025-04-20
CA-181,goregaon east,WH-002,1340361,"Roasted Tomatoes, Mozzarella, Homemade Pesto Sauce Croisstata",No,3,2025-04-20
CA-181,goregaon east,WH-002,1340321,Almond Croissant,No,2,2025-04-20
CA-181,goregaon east,WH-002,1340353,Pain Au Chocolat,No,2,2025-04-20
CA-181,goregaon east,WH-002,1912461,The Viral Crookie,No,2,2025-04-20
CA-181,goregaon east,WH-002,1340331,Chocolate Hazelnut Croissant,No,2,2025-04-20
CA-181,goregaon east,WH-002,1616482,Brownie Crinkle Cookie (small),No,2,2025-04-20
